"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230510_VH_2","99999.99999.1","127.0.0.1","https://nhsrc.gov.pk/js/revolution-slider/css/settings.css","1","","nhsrc.gov.pk","/js/revolution-slider/css/settings.css","99999.99999.1","02BA7FD26FEDD3F9D21401547A04EC65","","404","","431","425","9112","9112.201","1245","1245","1245","","","text/html","","44","","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","7354","","","","","8081","","","9543","9112","9537","9537","9543","6","9112","9543","431","10","11","","","","1","0","","","","","","","","","","",
"3","230510_VH_2","99999.99999.2","127.0.0.1","https://nhsrc.gov.pk/js/revolution-slider/css/layers.css","1","","nhsrc.gov.pk","/js/revolution-slider/css/layers.css","99999.99999.2","02BA7FD26FEDD3F9D21401547A04EC65","","404","","393","385","9444","9444.368","1245","1245","1245","","","text/html","","66","","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","7359","","","","","8081","","","9837","9444","9829","9829","9837","8","9444","9837","393","11","12","","","","1","0","","","","","","","","","","",
"3","230510_VH_2","99999.99999.3","127.0.0.1","https://nhsrc.gov.pk/js/revolution-slider/css/navigation.css","1","","nhsrc.gov.pk","/js/revolution-slider/css/navigation.css","99999.99999.3","02BA7FD26FEDD3F9D21401547A04EC65","","404","","406","402","9515","9514.661","1245","1245","1245","","","text/html","","25","","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","7361","","","","","8081","","","9921","9515","9917","9917","9921","4","9515","9921","406","12","13","","","","1","0","","","","","","","","","","",
"3","230510_VH_2","1128.16","127.0.0.1","https://nhsrc.gov.pk/css/demo-page-styles.css","1","GET","nhsrc.gov.pk","/css/demo-page-styles.css","1128.16","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","430","426","9547","9547.095","387","387","387","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","111","","parser","Highest","Highest","","2269","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","7362","","","","","8081","","","9977","9547","9973","9973","9977","4","9547","9977","430","13","14","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.17","127.0.0.1","https://nhsrc.gov.pk/css/breaking-news-ticker.css","1","GET","nhsrc.gov.pk","/css/breaking-news-ticker.css","1128.17","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","438","422","9858","9857.793","5827","5827","5827","","","text/css","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","112","","parser","Highest","Highest","","2281","0","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","5827","4462","","","","","0","","","7365","","","","","8081","","","10296","9858","10280","10280","10296","16","9858","10296","438","14","15","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.18","127.0.0.1","https://nhsrc.gov.pk/css/updated_style.css","1","GET","nhsrc.gov.pk","/css/updated_style.css","1128.18","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","403","399","9925","9924.642","1864","1864","1864","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","115","","parser","Highest","Highest","","2260","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","7367","","","","","8081","","","10328","9925","10324","10324","10328","4","9925","10328","403","15","16","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.19","127.0.0.1","https://nhsrc.gov.pk/js/jquery-2.2.4.min.js","1","GET","nhsrc.gov.pk","/js/jquery-2.2.4.min.js","1128.19","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","528","507","9982","9981.864","85578","85578","85578","","","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","118","","parser","High","High","","2221","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","85578","55749","","","","","0","","","7369","","","","","8081","","","10510","9982","10489","10489","10510","21","9982","10510","528","16","17","82","35","503","1","0","blocking","386","","","","","","","","",
"3","230510_VH_2","1128.20","127.0.0.1","https://nhsrc.gov.pk/js/jquery-ui.min.js","1","GET","nhsrc.gov.pk","/js/jquery-ui.min.js","1128.20","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","2154","2124","10238","10237.918","240422","240422","240422","","","application/javascript","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","119","","parser","High","High","","2212","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","240422","176759","","","","","0","","","7370","","","","","8081","","","12392","10238","12362","12362","12392","30","10238","12392","2154","17","18","182","75","257","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.21","127.0.0.1","https://nhsrc.gov.pk/js/bootstrap.min.js","1","GET","nhsrc.gov.pk","/js/bootstrap.min.js","1128.21","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","782","772","10298","10298.118","36868","36868","36868","","","application/javascript","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","120","","parser","High","High","","2212","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","36868","27112","","","","","0","","","7375","","","","","8081","","","11080","10298","11070","11070","11080","10","10298","11080","782","18","19","15","9","24","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.22","127.0.0.1","https://nhsrc.gov.pk/Scripts/datatables.min.js","1","GET","nhsrc.gov.pk","/Scripts/datatables.min.js","1128.22","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","883","849","10334","10333.532","84932","84932","84932","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","121","","parser","High","High","","2230","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","84932","56027","","","","","0","","","7379","","","","","8081","","","11217","10334","11183","11183","11217","34","10334","11217","883","19","20","38","21","59","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.23","127.0.0.1","https://nhsrc.gov.pk/Scripts/jquery.unobtrusive-ajax.min.js","1","GET","nhsrc.gov.pk","/Scripts/jquery.unobtrusive-ajax.min.js","1128.23","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","435","425","10515","10514.79","4061","4061","4061","","","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","122","","parser","High","High","","2269","0","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4061","2258","","","","","0","","","7380","","","","","8081","","","10950","10515","10940","10940","10950","10","10515","10950","435","20","21","2","1","3","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.24","127.0.0.1","https://nhsrc.gov.pk/js/jquery-plugin-collection.js","1","GET","nhsrc.gov.pk","/js/jquery-plugin-collection.js","1128.24","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","1542","1494","10750","10749.723","710320","710320","710320","","","application/javascript","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","124","","parser","High","High","","2245","0","0","29","-1","100","-1","-1","-1","-1","-1","-1","-1","710320","499200","","","","","0","","","7381","","","","","8081","","","12292","10750","12244","12244","12292","48","10750","12292","1542","21","22","517","142","691","1","0","blocking","32","","","","","","","","",
"3","230510_VH_2","1128.42","127.0.0.1","https://nhsrc.gov.pk/js/custom.js","1","GET","nhsrc.gov.pk","/js/custom.js","1128.42","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","1924","1901","10761","10760.856","97171","97171","97171","","","application/javascript","","84","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","1419","","parser","High","High","","2191","0","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","97171","84323","","","","","0","","","7386","","","","","8081","","","12685","10761","12662","12662","12685","23","10761","12685","1924","22","23","25","17","173","1","0","in_body_parser_blocking","131","","","","","","","","",
"3","230510_VH_2","1128.47","127.0.0.1","https://nhsrc.gov.pk/css/font-awesome.min.css","1","GET","nhsrc.gov.pk","/css/font-awesome.min.css","1128.47","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","505","474","10960","10959.896","27494","27494","27494","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2269","0","0","22","-1","100","-1","-1","-1","-1","-1","-1","-1","27494","21309","","","","","0","","","10816","","","","","8081","","","11465","10960","11434","11434","11465","31","10960","11465","505","23","24","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.48","127.0.0.1","https://nhsrc.gov.pk/css/font-awesome-animation.min.css","1","GET","nhsrc.gov.pk","/css/font-awesome-animation.min.css","1128.48","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","449","401","11086","11086.115","18434","18434","18434","","","text/css","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2299","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","18434","16448","","","","","0","","","10819","","","","","8081","","","11535","11086","11487","11487","11535","48","11086","11535","449","24","25","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.49","127.0.0.1","https://nhsrc.gov.pk/css/pe-icon-7-stroke.css","1","GET","nhsrc.gov.pk","/css/pe-icon-7-stroke.css","1128.49","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","444","433","11220","11220.449","10394","10394","10394","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2269","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","10394","8523","","","","","0","","","10822","","","","","8081","","","11664","11220","11653","11653","11664","11","11220","11664","444","25","26","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.50","127.0.0.1","https://nhsrc.gov.pk/css/flaticon-set-carfixing.css","1","GET","nhsrc.gov.pk","/css/flaticon-set-carfixing.css","1128.50","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","433","427","11468","11467.89","4052","4052","4052","","","text/css","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2287","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","4052","3302","","","","","0","","","10826","","","","","8081","","","11901","11468","11895","11895","11901","6","11468","11901","433","26","27","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.51","127.0.0.1","https://nhsrc.gov.pk/css/utility-classes.css","1","GET","nhsrc.gov.pk","/css/utility-classes.css","1128.51","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","946","934","11541","11540.72","19780","19780","19780","","","text/css","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2266","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","19780","16816","","","","","0","","","10829","","","","","8081","","","12487","11541","12475","12475","12487","12","11541","12487","946","27","28","","","","1","0","blocking","","","","","","","","","",
"3","230510_VH_2","1128.43","127.0.0.1","https://nhsrc.gov.pk/js/team_slider.js","1","GET","nhsrc.gov.pk","/js/team_slider.js","1128.43","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","502","495","11670","11669.837","464","464","464","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","1420","","parser","High","High","","2206","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","7387","","","","","8081","","","12172","11670","12165","12165","12172","7","11670","12172","502","28","29","77","0","78","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230510_VH_2","1128.52","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1128.52","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Stylesheet","965","958","11889","11888.627","806","806","13995","Wed, 10 May 2023 15:46:27 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","160","HTTP/2","10785","10785","10838","10839","10840","11883","https://nhsrc.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2065","50","100","100","-1","100","-1","-1","-1","-1","0","1","1043","806","0","","","","","86400","Google","","10831","TLS 1.3","False","h2","4865","8081","","","12854","11889","12847","12847","12854","7","10838","12854","2009","29","30","","","","1","0","blocking","","1","0","256","1","","","","",
"3","230510_VH_2","1128.44","127.0.0.1","https://nhsrc.gov.pk/js/breaking-news-ticker.min.js","1","GET","nhsrc.gov.pk","/js/breaking-news-ticker.min.js","1128.44","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Script","436","430","11905","11904.863","10278","10278","10278","","","application/javascript","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","1425","","parser","High","High","","2245","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","10278","7565","","","","","0","","","7389","","","","","8081","","","12341","11905","12335","12335","12341","6","11905","12341","436","30","31","2","2","17289","1","0","in_body_parser_blocking","17285","","","","","","","","",
"3","230510_VH_2","1128.75","127.0.0.1","https://fonts.gstatic.com/s/opensans/v35/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","1","GET","fonts.gstatic.com","/s/opensans/v35/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","1128.75","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Font","1055","1046","13748","13747.853","43120","43120","43120","Wed, 08 May 2024 17:32:09 GMT","public, max-age=31536000","font/woff2","","178","HTTP/2","-1","-1","12895","12896","12897","13429","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","","","parser","Lowest","Lowest","","2029","100","100","-1","-1","100","-1","-1","-1","-1","-1","1","532","","","","","","","31455941","Google","","13743","TLS 1.3","False","h2","4865","8081","","","14803","13748","14794","14794","14803","9","12895","14803","1588","31","32","","","","1","0","non_blocking","","1","0","110","1","","","","",
"3","230510_VH_2","1128.128","127.0.0.1","https://nhsrc.gov.pk/images/title-dots.png","1","GET","nhsrc.gov.pk","/images/title-dots.png","1128.128","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Image","385","383","13776","13776.385","2808","2808","2808","","","image/png","","84","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/style-main.css","","","parser","Low","Low","","2398","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","2808","0","0","","","13774","","","","","8081","","","14161","13776","14159","14159","14161","2","13776","14161","385","32","33","","","","1","0","","","","","","","","","","",
"3","230510_VH_2","1128.61","127.0.0.1","https://nhsrc.gov.pk/fonts/fontawesome-webfont3295.woff2?v=4.5.0","1","GET","nhsrc.gov.pk","/fonts/fontawesome-webfont3295.woff2?v=4.5.0","1128.61","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Font","1252","1248","13788","13787.52","66624","66624","66624","","","application/font-woff2","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/css/font-awesome.min.css","","","parser","Lowest","Lowest","","2365","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","13783","","","","","8081","","","15040","13788","15036","15036","15040","4","13788","15040","1252","33","34","","","","1","0","non_blocking","","","","","","","","","",
"3","230510_VH_2","1128.112","127.0.0.1","https://nhsrc.gov.pk/SiteImage/Setting/gov_logo.png","1","GET","nhsrc.gov.pk","/SiteImage/Setting/gov_logo.png","1128.112","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Image","737","733","13840","13840.201","35771","35771","35771","","","image/png","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","967","","parser","High","Low","","2425","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","35771","0","0","","","13829","","","","","8081","","","14577","13840","14573","14573","14577","4","13840","14577","737","34","35","","","","1","0","","","","","","","","","","",
"3","230510_VH_2","1128.114","127.0.0.1","https://nhsrc.gov.pk/SiteImage/passytack.png","1","GET","nhsrc.gov.pk","/SiteImage/passytack.png","1128.114","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Image","3380","3218","13853","13853.387","1088119","1088119","1088119","","","image/png","","44","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","967","","parser","Low","Low","","2404","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1088119","0","0","","","13833","","","","","8081","","","17233","13853","17071","17071","17233","162","13853","17233","3380","35","36","","","","1","0","","","","","","","","","","",
"3","230510_VH_2","1128.115","127.0.0.1","https://nhsrc.gov.pk/SiteImage/Profiles/Mahesh%20Khumar.jpg","1","GET","nhsrc.gov.pk","/SiteImage/Profiles/Mahesh%20Khumar.jpg","1128.115","02BA7FD26FEDD3F9D21401547A04EC65","https://nhsrc.gov.pk/","200","Image","2579","2556","13855","13854.874","232085","232085","232085","","","image/jpeg","","50","http/1.1","-1","-1","-1","-1","-1","-1","https://nhsrc.gov.pk/","967","","parser","Low","Low","","2449","0","0","-1","-1","100","-1","-1","30","-1","-1","-1","-1","","","","","232085","162364","0","","","13836","","","","","8081","","","16434","13855","16411","16411","16434","23","13855","16434","2579","36","37","","","","1","0","","","","","","","1","0","","",
